"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"10358527"	"0.9363523"	"8.68e-01"	"-0.1719263"	"-7.024927"	"-0.02203431"	"Hmcn1"	"hemicentin 1"
"10601296"	"0.9363523"	"8.68e-01"	"-0.1718181"	"-7.024948"	"-0.01677117"	"Pabpc1l2b-ps"	"poly(A) binding protein, cytoplasmic 1-like 2B, pseudogene"
"10606158"	"0.9363523"	"8.68e-01"	"-0.1718181"	"-7.024948"	"-0.01677117"	"Pabpc1l2b-ps"	"poly(A) binding protein, cytoplasmic 1-like 2B, pseudogene"
"10517568"	"0.9363523"	"8.68e-01"	"-0.1718111"	"-7.024949"	"-0.0305931"	"Cela3a"	"chymotrypsin-like elastase family, member 3A"
"10485213"	"0.9363823"	"8.68e-01"	"0.171707"	"-7.024969"	"0.02104273"	"Cd82"	"CD82 antigen"
"10606912"	"0.9363823"	"8.68e-01"	"-0.1716893"	"-7.024973"	"-0.0213706"	""	""
"10540267"	"0.9364898"	"8.68e-01"	"-0.1715158"	"-7.025006"	"-0.01898188"	"Gm32592"	"predicted gene, 32592"
"10506767"	"0.9365012"	"8.68e-01"	"-0.1714593"	"-7.025016"	"-0.02638419"	"Echdc2"	"enoyl Coenzyme A hydratase domain containing 2"
"10370754"	"0.9365331"	"8.68e-01"	"-0.1713559"	"-7.025036"	"-0.01960942"	"Cbarp"	"calcium channel, voltage-dependent, beta subunit associated regulatory protein"
"10407946"	"0.9365331"	"8.68e-01"	"-0.1712581"	"-7.025055"	"-0.02517276"	"Stard3nl"	"STARD3 N-terminal like"
"10524384"	"0.9365331"	"8.68e-01"	"-0.1712562"	"-7.025055"	"-0.02418251"	"Gm6588"	"predicted gene 6588"
"10506968"	"0.9365331"	"8.68e-01"	"-0.1712224"	"-7.025061"	"-0.01786531"	"Ttc39a"	"tetratricopeptide repeat domain 39A"
"10571653"	"0.9365331"	"8.68e-01"	"0.1712071"	"-7.025064"	"0.01697466"	"Actg1///Actb"	"actin, gamma, cytoplasmic 1///actin, beta"
"10577598"	"0.9365648"	"8.68e-01"	"0.1711259"	"-7.02508"	"0.0555333"	"Lsm6"	"LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated"
"10400479"	"0.936596"	"8.68e-01"	"0.1710453"	"-7.025095"	"0.01926268"	"Nkx2-9"	"NK2 homeobox 9"
"10480345"	"0.9367179"	"8.68e-01"	"-0.1708233"	"-7.025137"	"-0.03588481"	""	""
"10359386"	"0.9367179"	"8.69e-01"	"0.1707982"	"-7.025142"	"0.03006578"	"Dars2"	"aspartyl-tRNA synthetase 2 (mitochondrial)"
"10501591"	"0.9367179"	"8.69e-01"	"-0.1707689"	"-7.025147"	"-0.02109403"	"A930005H10Rik"	"RIKEN cDNA A930005H10 gene"
"10448615"	"0.9367632"	"8.69e-01"	"-0.170671"	"-7.025166"	"-0.02997059"	"Rab26"	"RAB26, member RAS oncogene family"
"10605633"	"0.9368318"	"8.69e-01"	"0.1705449"	"-7.02519"	"0.01842981"	"Pet2"	"plasmacytoma expressed transcript 2"
"10515836"	"0.9368701"	"8.69e-01"	"0.1704556"	"-7.025207"	"0.03878082"	"Ccnb1"	"cyclin B1"
"10559796"	"0.9368997"	"8.69e-01"	"0.1703769"	"-7.025222"	"0.02630735"	"Peg3"	"paternally expressed 3"
"10490061"	"0.9369216"	"8.69e-01"	"-0.170269"	"-7.025242"	"-0.02457227"	"Bcas1"	"breast carcinoma amplified sequence 1"
"10451081"	"0.9369216"	"8.69e-01"	"0.1702649"	"-7.025243"	"0.01634713"	""	""
"10563387"	"0.9370746"	"8.69e-01"	"0.170013"	"-7.02529"	"0.0326717"	"Gm5897"	"predicted gene 5897"
"10380672"	"0.9370746"	"8.69e-01"	"-0.1699933"	"-7.025294"	"-0.01882"	"Skap1"	"src family associated phosphoprotein 1"
"10576603"	"0.9371047"	"8.69e-01"	"0.1699139"	"-7.025309"	"0.02346254"	"A630001O12Rik"	"RIKEN cDNA A630001O12 gene"
"10601547"	"0.9371882"	"8.69e-01"	"0.1697255"	"-7.025344"	"0.01979079"	""	""
"10502845"	"0.9371882"	"8.69e-01"	"-0.1696877"	"-7.025352"	"-0.02304908"	"Fam73a"	"family with sequence similarity 73, member A"
"10565813"	"0.9371882"	"8.69e-01"	"0.1696842"	"-7.025352"	"0.01985056"	"Snord15a"	"small nucleolar RNA, C/D box 15A"
"10516323"	"0.9372713"	"8.69e-01"	"0.1695404"	"-7.025379"	"0.02983478"	"Gm8505"	"predicted gene 8505"
"10369901"	"0.9372771"	"8.70e-01"	"0.1694906"	"-7.025389"	"0.01938822"	"Rsph14"	"radial spoke head homolog 14 (Chlamydomonas)"
"10418989"	"0.93738"	"8.70e-01"	"-0.1692798"	"-7.025428"	"-0.0191671"	""	""
"10464365"	"0.93738"	"8.70e-01"	"-0.1692525"	"-7.025433"	"-0.02595192"	"Kcnk18"	"potassium channel, subfamily K, member 18"
"10604106"	"0.93738"	"8.70e-01"	"-0.1692372"	"-7.025436"	"-0.01949878"	"Gm9"	"predicted gene 9"
"10505881"	"0.9373871"	"8.70e-01"	"-0.1691661"	"-7.02545"	"-0.01678955"	"Ifna11"	"interferon alpha 11"
"10571162"	"0.9373871"	"8.70e-01"	"0.1691432"	"-7.025454"	"0.01637595"	"Eif4ebp1"	"eukaryotic translation initiation factor 4E binding protein 1"
"10482273"	"0.9374403"	"8.70e-01"	"-0.1690357"	"-7.025474"	"-0.0206792"	"Golga1"	"golgi autoantigen, golgin subfamily a, 1"
"10362363"	"0.93745"	"8.70e-01"	"-0.1689812"	"-7.025484"	"-0.01817495"	"Soga3"	"SOGA family member 3"
"10423289"	"0.9374808"	"8.70e-01"	"-0.168828"	"-7.025513"	"-0.02188061"	""	""
"10553557"	"0.9374808"	"8.70e-01"	"0.1688013"	"-7.025518"	"0.01677298"	""	""
"10505224"	"0.9374808"	"8.70e-01"	"-0.1687659"	"-7.025525"	"-0.01796816"	"Snx30"	"sorting nexin family member 30"
"10489434"	"0.9374808"	"8.70e-01"	"0.1687338"	"-7.025531"	"0.01842436"	"Wfdc12"	"WAP four-disulfide core domain 12"
"10473180"	"0.9374808"	"8.70e-01"	"0.1687303"	"-7.025531"	"0.02274343"	"Ppp1r1c"	"protein phosphatase 1, regulatory (inhibitor) subunit 1C"
"10405179"	"0.9374886"	"8.70e-01"	"-0.1686781"	"-7.025541"	"-0.04166892"	"S1pr3"	"sphingosine-1-phosphate receptor 3"
"10359255"	"0.9374938"	"8.70e-01"	"0.1685952"	"-7.025557"	"0.02042479"	"Brinp2"	"bone morphogenic protein/retinoic acid inducible neural-specific 2"
"10445422"	"0.9374938"	"8.70e-01"	"-0.1685548"	"-7.025564"	"-0.01643437"	"Slc35b2"	"solute carrier family 35, member B2"
"10519490"	"0.9374938"	"8.70e-01"	"-0.1685072"	"-7.025573"	"-0.01692041"	"4921511H03Rik"	"RIKEN cDNA 4921511H03 gene"
"10600131"	"0.9374938"	"8.70e-01"	"-0.1685011"	"-7.025574"	"-0.03015387"	"Xlr4a///Xlr4c///Xlr4b"	"X-linked lymphocyte-regulated 4A///X-linked lymphocyte-regulated 4C///X-linked lymphocyte-regulated 4B"
"10492300"	"0.9375904"	"8.70e-01"	"0.1683093"	"-7.02561"	"0.02446318"	"Aadac"	"arylacetamide deacetylase (esterase)"
"10469936"	"0.9375904"	"8.70e-01"	"0.168298"	"-7.025612"	"0.02034738"	"Nrarp"	"Notch-regulated ankyrin repeat protein"
"10582458"	"0.9376882"	"8.71e-01"	"-0.1680764"	"-7.025653"	"-0.0235595"	"Ankrd11"	"ankyrin repeat domain 11"
"10357363"	"0.9376882"	"8.71e-01"	"-0.1680202"	"-7.025664"	"-0.01525394"	"Nckap5"	"NCK-associated protein 5"
"10607421"	"0.9376882"	"8.71e-01"	"0.167999"	"-7.025668"	"0.035153"	"4930524N10Rik"	"RIKEN cDNA 4930524N10 gene"
"10473622"	"0.9376882"	"8.71e-01"	"-0.1679724"	"-7.025673"	"-0.0181246"	"Olfr1255"	"olfactory receptor 1255"
"10526229"	"0.9376882"	"8.71e-01"	"-0.1679258"	"-7.025682"	"-0.02118609"	"Gm10369"	"predicted gene 10369"
"10534202"	"0.9376882"	"8.71e-01"	"0.1679229"	"-7.025682"	"0.01644038"	"Ncf1"	"neutrophil cytosolic factor 1"
"10485840"	"0.93773"	"8.71e-01"	"-0.1678292"	"-7.0257"	"-0.0266631"	"Ryr3"	"ryanodine receptor 3"
"10606495"	"0.9377426"	"8.71e-01"	"-0.1677712"	"-7.02571"	"-0.02007059"	"Pof1b"	"premature ovarian failure 1B"
"10571007"	"0.9377731"	"8.71e-01"	"-0.167681"	"-7.025727"	"-0.01753255"	"Whsc1l1"	"Wolf-Hirschhorn syndrome candidate 1-like 1 (human)"
"10592050"	"0.9377731"	"8.71e-01"	"0.1676469"	"-7.025733"	"0.01857267"	"Barx2"	"BarH-like homeobox 2"
"10557626"	"0.9377731"	"8.71e-01"	"0.1675687"	"-7.025748"	"0.01707585"	""	""
"10370180"	"0.9377731"	"8.71e-01"	"-0.1675632"	"-7.025749"	"-0.02623565"	"Col6a2"	"collagen, type VI, alpha 2"
"10359890"	"0.937946"	"8.71e-01"	"-0.1673098"	"-7.025796"	"-0.0411901"	"Nuf2"	"NUF2, NDC80 kinetochore complex component"
"10367775"	"0.9379617"	"8.71e-01"	"-0.167248"	"-7.025808"	"-0.02019348"	"Stxbp5"	"syntaxin binding protein 5 (tomosyn)"
"10485955"	"0.9379787"	"8.71e-01"	"-0.1671847"	"-7.025819"	"-0.03080698"	"Scg5"	"secretogranin V"
"10594967"	"0.9381881"	"8.71e-01"	"0.1668867"	"-7.025875"	"0.01975081"	"Unc13c"	"unc-13 homolog C (C. elegans)"
"10568593"	"0.9382784"	"8.72e-01"	"0.1667319"	"-7.025903"	"0.02602752"	"Mettl10"	"methyltransferase like 10"
"10555925"	"0.9382784"	"8.72e-01"	"-0.1666886"	"-7.025911"	"-0.02109216"	"Cnga4"	"cyclic nucleotide gated channel alpha 4"
"10443459"	"0.9382784"	"8.72e-01"	"0.1666485"	"-7.025919"	"0.0717808"	"Srsf3"	"serine/arginine-rich splicing factor 3"
"10511366"	"0.9385468"	"8.72e-01"	"0.1662787"	"-7.025987"	"0.0319272"	"Gm11780"	"predicted gene 11780"
"10599317"	"0.9385739"	"8.72e-01"	"0.1662029"	"-7.026001"	"0.01719298"	"Rhox13"	"reproductive homeobox 13"
"10601857"	"0.938616"	"8.72e-01"	"-0.1660744"	"-7.026025"	"-0.02124694"	"Ngfrap1"	"nerve growth factor receptor (TNFRSF16) associated protein 1"
"10466441"	"0.938616"	"8.72e-01"	"0.1660662"	"-7.026026"	"0.02925556"	"Vps13a"	"vacuolar protein sorting 13A"
"10531187"	"0.9386613"	"8.72e-01"	"-0.1659664"	"-7.026044"	"-0.01831496"	"Adamts3"	"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 3"
"10370603"	"0.9386613"	"8.72e-01"	"-0.1659255"	"-7.026052"	"-0.03138966"	"Odf3l2"	"outer dense fiber of sperm tails 3-like 2"
"10458601"	"0.9387593"	"8.72e-01"	"-0.1657499"	"-7.026084"	"-0.01986888"	"Plac8l1"	"PLAC8-like 1"
"10403396"	"0.9387593"	"8.72e-01"	"0.1657207"	"-7.02609"	"0.01975549"	"Adarb2"	"adenosine deaminase, RNA-specific, B2"
"10599333"	"0.9387599"	"8.72e-01"	"-0.1656772"	"-7.026098"	"-0.02577591"	"Atp5l"	"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit G"
"10494415"	"0.9388271"	"8.73e-01"	"-0.1655149"	"-7.026127"	"-0.03950703"	""	""
"10391061"	"0.9388271"	"8.73e-01"	"-0.1655099"	"-7.026128"	"-0.0314349"	"Krt16"	"keratin 16"
"10574057"	"0.9388415"	"8.73e-01"	"-0.1654496"	"-7.026139"	"-0.0272176"	"Mir138-2"	"microRNA 138-2"
"10409711"	"0.9389132"	"8.73e-01"	"-0.1653003"	"-7.026167"	"-0.02501763"	""	""
"10517009"	"0.9389132"	"8.73e-01"	"0.1652767"	"-7.026171"	"0.01907552"	"Sytl1"	"synaptotagmin-like 1"
"10357222"	"0.9390707"	"8.73e-01"	"0.1650419"	"-7.026214"	"0.02861682"	"Cfap221"	"cilia and flagella associated protein 221"
"10546762"	"0.9391204"	"8.73e-01"	"-0.1649386"	"-7.026233"	"-0.01845055"	"Il5ra"	"interleukin 5 receptor, alpha"
"10489500"	"0.939121"	"8.73e-01"	"0.1648952"	"-7.026241"	"0.01774992"	"Spint3"	"serine peptidase inhibitor, Kunitz type, 3"
"10556553"	"0.9392286"	"8.73e-01"	"-0.1647213"	"-7.026273"	"-0.02192524"	"Insc"	"inscuteable homolog (Drosophila)"
"10379836"	"0.9392487"	"8.73e-01"	"0.1646263"	"-7.02629"	"0.02352049"	""	""
"10362359"	"0.9392487"	"8.73e-01"	"-0.1646113"	"-7.026293"	"-0.01533129"	"Pebp1"	"phosphatidylethanolamine binding protein 1"
"10546454"	"0.9392909"	"8.73e-01"	"-0.164499"	"-7.026313"	"-0.02414363"	"Adamts9"	"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9"
"10542253"	"0.9392909"	"8.73e-01"	"-0.1644736"	"-7.026318"	"-0.02454046"	"Tas2r110"	"taste receptor, type 2, member 110"
"10497186"	"0.9392909"	"8.73e-01"	"0.1644316"	"-7.026326"	"0.02236626"	""	""
"10427301"	"0.9393253"	"8.73e-01"	"-0.1643239"	"-7.026345"	"-0.02759315"	"Mir615"	"microRNA 615"
"10395287"	"0.9393253"	"8.73e-01"	"-0.1643042"	"-7.026349"	"-0.02015537"	"Atxn7l1"	"ataxin 7-like 1"
"10356262"	"0.9393822"	"8.74e-01"	"0.1641419"	"-7.026379"	"0.0176192"	"LOC101055758///LOC101055663///LOC671917///Gm7609///Sp100"	"component of Sp100-rs-like///component of Sp100-rs-like///component of Sp100-rs-like///predicted pseudogene 7609///nuclear antigen Sp100"
"10524227"	"0.9393822"	"8.74e-01"	"-0.1641201"	"-7.026383"	"-0.02386452"	""	""
"10474241"	"0.9393822"	"8.74e-01"	"-0.1640648"	"-7.026393"	"-0.01633899"	"Gm13884"	"SWIM type zinc finger 7 associated protein 1 pseudogene"
"10415885"	"0.9393822"	"8.74e-01"	"0.1640356"	"-7.026398"	"0.02885137"	"Sox7"	"SRY (sex determining region Y)-box 7"
"10604982"	"0.9393822"	"8.74e-01"	"0.1639896"	"-7.026406"	"0.02889271"	"Pnma5"	"paraneoplastic antigen family 5"
"10470027"	"0.9393822"	"8.74e-01"	"0.1639785"	"-7.026408"	"0.02164324"	"Npdc1"	"neural proliferation, differentiation and control 1"
"10395692"	"0.9393949"	"8.74e-01"	"-0.1639204"	"-7.026419"	"-0.04976325"	"Arhgap5"	"Rho GTPase activating protein 5"
"10555620"	"0.9394149"	"8.74e-01"	"-0.1638094"	"-7.026439"	"-0.01527018"	"Xntrpc///Xndc1///Trpc2///Xntrpc///Xndc1///Trpc2"	"Xndc1-transient receptor potential cation channel, subfamily C, member 2 readthrough///Xrcc1 N-terminal domain containing 1///transient receptor potential cation channel, subfamily C, member 2///Xndc1-transient receptor potential cation channel, subfamily C, member 2 readthrough///Xrcc1 N-terminal domain containing 1///transient receptor potential cation channel, subfamily C, member 2"
"10386033"	"0.9394149"	"8.74e-01"	"-0.1637764"	"-7.026445"	"-0.02103564"	"Fat2"	"FAT atypical cadherin 2"
"10439566"	"0.9394149"	"8.74e-01"	"-0.163714"	"-7.026456"	"-0.01671369"	"Atp6v1a"	"ATPase, H+ transporting, lysosomal V1 subunit A"
"10464612"	"0.9394149"	"8.74e-01"	"-0.1637036"	"-7.026458"	"-0.02836102"	"Cabp4"	"calcium binding protein 4"
"10388288"	"0.9394149"	"8.74e-01"	"-0.1636199"	"-7.026474"	"-0.01732494"	"Olfr392"	"olfactory receptor 392"
"10531910"	"0.9394149"	"8.74e-01"	"-0.1636045"	"-7.026476"	"-0.01643773"	"Hsd17b13"	"hydroxysteroid (17-beta) dehydrogenase 13"
"10604610"	"0.9394149"	"8.74e-01"	"0.1635968"	"-7.026478"	"0.01797596"	"Mir351///C430049B03Rik"	"microRNA 351///RIKEN cDNA C430049B03 gene"
"10479423"	"0.9395081"	"8.74e-01"	"-0.1634405"	"-7.026506"	"-0.03252441"	"Col9a3"	"collagen, type IX, alpha 3"
"10473533"	"0.9395122"	"8.74e-01"	"-0.1633926"	"-7.026515"	"-0.01829798"	"Olfr1122"	"olfactory receptor 1122"
"10591180"	"0.9397295"	"8.74e-01"	"-0.1630848"	"-7.026571"	"-0.01607324"	"Olfr828"	"olfactory receptor 828"
"10542615"	"0.9397598"	"8.74e-01"	"0.1630051"	"-7.026585"	"0.02349795"	"Slco1b2"	"solute carrier organic anion transporter family, member 1b2"
"10584628"	"0.9397671"	"8.75e-01"	"-0.1629365"	"-7.026597"	"-0.02142438"	"Thy1"	"thymus cell antigen 1, theta"
"10525452"	"0.9397671"	"8.75e-01"	"0.1628671"	"-7.02661"	"0.01525043"	"Rnf34"	"ring finger protein 34"
"10429409"	"0.9397671"	"8.75e-01"	"-0.1628434"	"-7.026614"	"-0.03036062"	"Mroh5"	"maestro heat-like repeat family member 5"
"10423951"	"0.9397671"	"8.75e-01"	"-0.1628252"	"-7.026617"	"-0.02019622"	""	""
"10353167"	"0.9398384"	"8.75e-01"	"-0.1626956"	"-7.026641"	"-0.01904912"	"Tram1"	"translocating chain-associating membrane protein 1"
"10483851"	"0.940067"	"8.75e-01"	"0.1623738"	"-7.026699"	"0.01987518"	"Cyct"	"cytochrome c, testis"
"10580754"	"0.9401131"	"8.75e-01"	"-0.1622269"	"-7.026725"	"-0.01444322"	"9330175E14Rik"	"RIKEN cDNA 9330175E14 gene"
"10475427"	"0.9401131"	"8.75e-01"	"-0.1621778"	"-7.026734"	"-0.01670344"	"Terb2"	"telomere repeat binding bouquet formation protein 2"
"10524640"	"0.9401131"	"8.75e-01"	"-0.1621678"	"-7.026736"	"-0.01666902"	"2210016L21Rik"	"RIKEN cDNA 2210016L21 gene"
"10535659"	"0.9401131"	"8.75e-01"	"0.1620677"	"-7.026754"	"0.01837458"	"Cyp3a16"	"cytochrome P450, family 3, subfamily a, polypeptide 16"
"10444841"	"0.9401131"	"8.75e-01"	"-0.1620588"	"-7.026756"	"-0.02087055"	"H2-Q10"	"histocompatibility 2, Q region locus 10"
"10436369"	"0.9401131"	"8.75e-01"	"-0.1620376"	"-7.026759"	"-0.02058294"	"Filip1l"	"filamin A interacting protein 1-like"
"10529226"	"0.9401131"	"8.75e-01"	"-0.1619903"	"-7.026768"	"-0.0285132"	"Rbks"	"ribokinase"
"10602020"	"0.9401131"	"8.75e-01"	"-0.1619756"	"-7.026771"	"-0.03982098"	"Tbc1d8b"	"TBC1 domain family, member 8B"
"10352792"	"0.9402452"	"8.75e-01"	"0.1617717"	"-7.026807"	"0.02818204"	""	""
"10533945"	"0.9402958"	"8.75e-01"	"-0.1616426"	"-7.02683"	"-0.01461057"	"Ubc///Gm10382///Ubc"	"ubiquitin C///predicted gene 10382///ubiquitin C"
"10446777"	"0.9402958"	"8.76e-01"	"0.1616243"	"-7.026834"	"0.02149078"	"Ehd3"	"EH-domain containing 3"
"10580504"	"0.9403149"	"8.76e-01"	"0.1615467"	"-7.026848"	"0.0223917"	"Snx20"	"sorting nexin 20"
"10511442"	"0.9403149"	"8.76e-01"	"-0.1615156"	"-7.026853"	"-0.02967613"	""	""
"10569513"	"0.9403575"	"8.76e-01"	"-0.1614208"	"-7.02687"	"-0.0200287"	"Osbpl5"	"oxysterol binding protein-like 5"
"10499316"	"0.9403992"	"8.76e-01"	"0.1613272"	"-7.026887"	"0.01544218"	"Ttc24"	"tetratricopeptide repeat domain 24"
"10499620"	"0.940456"	"8.76e-01"	"0.1610976"	"-7.026928"	"0.01654827"	"Flad1///Lenep"	"flavin adenine dinucleotide synthetase 1///lens epithelial protein"
"10569278"	"0.940456"	"8.76e-01"	"-0.1610689"	"-7.026933"	"-0.02069412"	"Dusp8"	"dual specificity phosphatase 8"
"10566436"	"0.940456"	"8.76e-01"	"-0.1610364"	"-7.026939"	"-0.02077989"	"Olfr691"	"olfactory receptor 691"
"10588720"	"0.940456"	"8.76e-01"	"0.1610182"	"-7.026942"	"0.01666172"	""	""
"10402136"	"0.940456"	"8.76e-01"	"0.1609978"	"-7.026946"	"0.02046338"	"Gpr68"	"G protein-coupled receptor 68"
"10583421"	"0.940456"	"8.76e-01"	"0.1609791"	"-7.026949"	"0.0228774"	""	""
"10490867"	"0.940456"	"8.76e-01"	"0.1609281"	"-7.026958"	"0.0177485"	"Slc7a12"	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 12"
"10380821"	"0.940456"	"8.76e-01"	"0.1609158"	"-7.02696"	"0.02019435"	"Atp5l"	"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit G"
"10432810"	"0.9405297"	"8.76e-01"	"-0.1607466"	"-7.026991"	"-0.02169925"	"Krt74"	"keratin 74"
"10530306"	"0.9405297"	"8.76e-01"	"-0.1607403"	"-7.026992"	"-0.02107813"	"Phox2b"	"paired-like homeobox 2b"
"10532716"	"0.9405448"	"8.76e-01"	"0.1606791"	"-7.027003"	"0.01865748"	"1700069L16Rik"	"RIKEN cDNA 1700069L16 gene"
"10574417"	"0.9405696"	"8.76e-01"	"-0.1605943"	"-7.027018"	"-0.01963129"	""	""
"10442279"	"0.9405696"	"8.76e-01"	"0.1605359"	"-7.027028"	"0.01731614"	"Vmn2r112"	"vomeronasal 2, receptor 112"
"10479607"	"0.9405696"	"8.76e-01"	"-0.1605206"	"-7.027031"	"-0.02140512"	"Lime1"	"Lck interacting transmembrane adaptor 1"
"10427063"	"0.9406243"	"8.76e-01"	"-0.1604111"	"-7.02705"	"-0.02494718"	"Krt88"	"keratin 88"
"10449873"	"0.9406302"	"8.76e-01"	"0.1603611"	"-7.027059"	"0.01467764"	"Wiz"	"widely-interspaced zinc finger motifs"
"10597173"	"0.9406475"	"8.77e-01"	"-0.1602972"	"-7.027071"	"-0.02000648"	"Nradd"	"neurotrophin receptor associated death domain"
"10569280"	"0.940863"	"8.77e-01"	"0.1599913"	"-7.027125"	"0.02175564"	"Dusp8"	"dual specificity phosphatase 8"
"10456246"	"0.9410349"	"8.77e-01"	"0.1597386"	"-7.02717"	"0.02576499"	""	""
"10417912"	"0.941098"	"8.77e-01"	"0.1596187"	"-7.027191"	"0.017153"	"Usp54"	"ubiquitin specific peptidase 54"
"10528903"	"0.9411239"	"8.77e-01"	"-0.1595443"	"-7.027204"	"-0.02804866"	"Mnx1"	"motor neuron and pancreas homeobox 1"
"10570837"	"0.941139"	"8.77e-01"	"0.1594242"	"-7.027226"	"0.01541031"	"Slc20a2"	"solute carrier family 20, member 2"
"10584236"	"0.941139"	"8.77e-01"	"-0.1593992"	"-7.02723"	"-0.02128523"	"Pate2"	"prostate and testis expressed 2"
"10552532"	"0.941139"	"8.77e-01"	"0.1593797"	"-7.027233"	"0.02154562"	"Klk4"	"kallikrein related-peptidase 4 (prostase, enamel matrix, prostate)"
"10595392"	"0.941139"	"8.77e-01"	"0.1593548"	"-7.027238"	"0.02138009"	"Elovl4"	"elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 4"
"10514195"	"0.9411768"	"8.77e-01"	"-0.1592659"	"-7.027254"	"-0.0198936"	"Saxo1"	"stablizer of axonemal microtubules 1"
"10501374"	"0.9412337"	"8.77e-01"	"0.1591536"	"-7.027273"	"0.02197574"	"5330417C22Rik"	"RIKEN cDNA 5330417C22 gene"
"10358531"	"0.9412463"	"8.77e-01"	"-0.1590595"	"-7.02729"	"-0.0248479"	"Hmcn1"	"hemicentin 1"
"10490370"	"0.9412463"	"8.77e-01"	"0.1590126"	"-7.027298"	"0.01608748"	"Psma7"	"proteasome (prosome, macropain) subunit, alpha type 7"
"10484865"	"0.9412463"	"8.77e-01"	"-0.1590099"	"-7.027299"	"-0.02285521"	""	""
"10358027"	"0.941272"	"8.78e-01"	"-0.1589116"	"-7.027316"	"-0.02381599"	"Elf3"	"E74-like factor 3"
"10484642"	"0.941272"	"8.78e-01"	"-0.158893"	"-7.027319"	"-0.01596903"	"Olfr1100"	"olfactory receptor 1100"
"10579659"	"0.9413743"	"8.78e-01"	"-0.1587252"	"-7.027349"	"-0.0201201"	"Hmgn2"	"high mobility group nucleosomal binding domain 2"
"10349694"	"0.9414593"	"8.78e-01"	"0.1585619"	"-7.027378"	"0.01487336"	"Pm20d1"	"peptidase M20 domain containing 1"
"10479792"	"0.9414593"	"8.78e-01"	"-0.1584091"	"-7.027405"	"-0.01742416"	""	""
"10399202"	"0.9414593"	"8.78e-01"	"0.1583839"	"-7.027409"	"0.0175925"	"Macc1"	"metastasis associated in colon cancer 1"
"10498647"	"0.9414593"	"8.78e-01"	"-0.1583025"	"-7.027423"	"-0.02046735"	"B3galnt1"	"UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 1"
"10494200"	"0.9414593"	"8.78e-01"	"-0.1582779"	"-7.027428"	"-0.01448414"	"Cdc42se1"	"CDC42 small effector 1"
"10387363"	"0.9414593"	"8.78e-01"	"-0.1582746"	"-7.027428"	"-0.02606889"	"Cyb5d1"	"cytochrome b5 domain containing 1"
"10404284"	"0.9414593"	"8.78e-01"	"-0.1582546"	"-7.027432"	"-0.02036758"	"Prl3d3"	"prolactin family 3, subfamily d, member 3"
"10427162"	"0.9414593"	"8.78e-01"	"0.1582197"	"-7.027438"	"0.01999642"	"Mfsd5"	"major facilitator superfamily domain containing 5"
"10599420"	"0.9414593"	"8.78e-01"	"0.1582007"	"-7.027441"	"0.02684817"	"Gm362"	"predicted gene 362"
"10604763"	"0.9414593"	"8.78e-01"	"0.1581936"	"-7.027442"	"0.01405892"	"Arpc1b"	"actin related protein 2/3 complex, subunit 1B"
"10564222"	"0.9417559"	"8.78e-01"	"-0.1577884"	"-7.027514"	"-0.01465664"	"A230006K03Rik"	"RIKEN cDNA A230006K03 gene"
"10589940"	"0.9418657"	"8.79e-01"	"0.1576115"	"-7.027544"	"0.01641005"	"Osbpl10"	"oxysterol binding protein-like 10"
"10452172"	"0.9420916"	"8.79e-01"	"0.1572925"	"-7.0276"	"0.01579942"	"Acsbg2"	"acyl-CoA synthetase bubblegum family member 2"
"10356470"	"0.9421854"	"8.79e-01"	"0.1571352"	"-7.027628"	"0.02331421"	"Glrp1"	"glutamine repeat protein 1"
"10592399"	"0.9422559"	"8.79e-01"	"0.1570062"	"-7.02765"	"0.01578636"	"Olfr945"	"olfactory receptor 945"
"10382189"	"0.9422979"	"8.79e-01"	"-0.1568172"	"-7.027683"	"-0.01608748"	"Apoh"	"apolipoprotein H"
"10554960"	"0.9422979"	"8.79e-01"	"0.1567966"	"-7.027687"	"0.02056474"	"Fam181b"	"family with sequence similarity 181, member B"
"10365987"	"0.9422979"	"8.79e-01"	"0.1567775"	"-7.02769"	"0.01840417"	"Kera"	"keratocan"
"10597571"	"0.9422979"	"8.79e-01"	"0.1567288"	"-7.027698"	"0.01540332"	""	""
"10461402"	"0.9422979"	"8.79e-01"	"0.1567255"	"-7.027699"	"0.01643341"	"Fth1"	"ferritin heavy polypeptide 1"
"10483163"	"0.9422979"	"8.79e-01"	"0.1566981"	"-7.027704"	"0.0204965"	"Grb14"	"growth factor receptor bound protein 14"
"10433195"	"0.9423086"	"8.79e-01"	"-0.156613"	"-7.027719"	"-0.01533576"	""	""
"10347807"	"0.9423086"	"8.79e-01"	"-0.1565994"	"-7.027721"	"-0.02311088"	"Col4a3"	"collagen, type IV, alpha 3"
